"codigo_municipal", "municipio", "codigo_departamental", "departamento", "ejercicio", "funcion", "asignado", "modificado", "vigente", "devengado", "pagado"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Asuntos Económicos, Comerciales y Laborales en General","5000","0","5000","4818","4818"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Transporte","900000","-170000","730000","718940","718940"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Asuntos económicos n.c.d","966951","-28500","938451","870609","870609"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Ordenación de Desechos","0","1947","1947","1930","1930"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Ordenación de Aguas Residuales","7500","0","7500","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Protección Ambiental n.c.d","64122","0","64122","62049","62049"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Desarrollo Comunitario","4500","0","4500","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Abastecimiento de Agua","5000","0","5000","4929","4929"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Servicios Deportivos y de Recreación","150000","0","150000","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Servicios Culturales","49000","0","49000","9000","9000"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","1736261","1736261","1562630","1562630"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Educación Preprimaria y Primaria","15000","0","15000","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Educación n.c.d","100000","0","100000","99530","99530"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Intereses y Comisiones de la Deuda Pública","955049","0","955049","119210","119210"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2016","Amortizaciones de la Deuda Pública","3000000","0","3000000","1316190","1316190"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Servicios Generales","0","0","0","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Investigación Básica","18270","0","18270","17944","17944"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Servicios Públicos Generales n.c.d","0","7900","7900","7750","7750"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Servicios de Policía y Seguridad Ciudadana","54160","0","54160","50350","50350"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Orden Público y Seguridad Ciudadana  n.c.d","72000","0","72000","72000","72000"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Reducción de la Contaminación","50800","0","50800","47553","47553"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Protección de la Diversidad Biológica y del Paisaje","10000","0","10000","3000","3000"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Alumbrado Público","500000","0","500000","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Urbanización y Servicios Comunitarios n.c.d","70000","-30000","40000","38920","38920"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Servicios de Salud Pública","32000","-24000","8000","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Salud n.c.d","0","0","0","0","0"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Edad  Avanzada","100000","0","100000","31800","31800"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2017","Protección Social n.c.d","83000","-40000","43000","39000","39000"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2018","Educación Media","0","60000","60000","60000","60000"
"610","SANTA MARÍA IXHUATÁN","6","SANTA ROSA","2019","Educación Postmedia Básica y Diversificado no Universitaria o Superior","150000","0","150000","78500","78500"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","331706","85894","417600","417600","417600"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","288000","124200","412200","397800","397800"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Servicios Generales","141600","34000","175600","172700","172700"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Administración de Justicia","90000","24000","114000","114000","114000"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Transporte","96000","0","96000","96000","96000"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Abastecimiento de Agua","0","0","0","0","0"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Servicios de Salud Pública","52920","1176","54096","54096","54096"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Servicios Deportivos y de Recreación","0","975","975","975","975"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Educación Preprimaria y Primaria","0","925","925","925","925"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Edad  Avanzada","27000","0","27000","18000","18000"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Familia e Hijos","60000","43735","103735","71850","71850"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Protección Social n.c.d","200000","-75000","125000","107750","107750"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Intereses y Comisiones de la Deuda Pública","240000","0","240000","195514","195514"
"611","GUAZACAPÁN","6","SANTA ROSA","2016","Amortizaciones de la Deuda Pública","0","603000","603000","602492","602492"
"611","GUAZACAPÁN","6","SANTA ROSA","2017","Servicios Públicos Generales n.c.d","72000","-28780","43220","28080","28080"
"611","GUAZACAPÁN","6","SANTA ROSA","2017","Ordenación de Aguas Residuales","500000","-500000","0","0","0"
"611","GUAZACAPÁN","6","SANTA ROSA","2017","Desarrollo Comunitario","120000","0","120000","102950","102950"
"611","GUAZACAPÁN","6","SANTA ROSA","2017","Salud n.c.d","100000","0","100000","98550","98550"
"611","GUAZACAPÁN","6","SANTA ROSA","2017","Educación Postmedia Básica y Diversificado no Universitaria o Superior","0","48000","48000","48000","48000"
"611","GUAZACAPÁN","6","SANTA ROSA","2019","Urbanización y Servicios Comunitarios n.c.d","0","291800","291800","290650","290650"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","348000","131464","479464","370000","370000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","150000","0","150000","150000","150000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Servicios Generales","50000","0","50000","50000","50000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Servicios de Policía y Seguridad Ciudadana","37800","0","37800","37800","37800"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Combustibles y Energía","59220","0","59220","57960","57960"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Transporte","80000","-80000","0","0","0"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Otras Actividades Económicas y Financieras","884287","-884287","0","0","0"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Ordenación de Desechos","0","42000","42000","42000","42000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Protección de la Diversidad Biológica y del Paisaje","0","13428","13428","13428","13428"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Abastecimiento de Agua","0","10000","10000","4500","4500"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Alumbrado Público","0","75000","75000","75000","75000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Servicios para Pacientes Externos","144000","-12362","131638","98272","98272"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Servicios Deportivos y de Recreación","50000","0","50000","45000","45000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Servicios Culturales","36000","0","36000","36000","36000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Educación Preprimaria y Primaria","15000","22125","37125","37125","37125"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Educación Media","130000","-130000","0","0","0"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Educación Postmedia Básica y Diversificado no Universitaria o Superior","60000","0","60000","60000","60000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Edad  Avanzada","29610","0","29610","29610","29610"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Sobrevivientes (pensionados)","18000","0","18000","18000","18000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Familia e Hijos","0","38000","38000","37999","37999"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Otros Riesgos de Exclusión Social","80000","0","80000","9500","9500"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2016","Amortizaciones de la Deuda Pública","177000","0","177000","114196","114196"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2017","Investigación y Desarrollo Relacionados con el Orden Público y Seguridad Ciudadana","0","10700","10700","10700","10700"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2017","Ordenación de Aguas Residuales","0","0","0","0","0"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2017","Servicios de Salud Pública","0","52877","52877","52647","52647"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2017","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","10000","10000","10000","10000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2017","Intereses y Comisiones de la Deuda Pública","0","984","984","983","983"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2018","Investigación y desarrollo relacionados con la protección ambiental","168000","0","168000","168000","168000"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2019","Protección Ambiental n.c.d","192000","0","192000","174316","174316"
"612","SANTA CRUZ NARANJO","6","SANTA ROSA","2019","Desarrollo Comunitario","0","85000","85000","85000","85000"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","222700","66339","289039","284595","284595"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","0","6500","6500","6500","6500"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios Generales","0","750","750","750","750"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios Públicos Generales n.c.d","0","1750","1750","1750","1750"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios de Policía y Seguridad Ciudadana","0","59662","59662","59406","59406"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Orden Público y Seguridad Ciudadana  n.c.d","0","10000","10000","10000","10000"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Transporte","0","0","0","0","0"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Ordenación de Desechos","0","31500","31500","31500","31500"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Ordenación de Aguas Residuales","0","30000","30000","29950","29950"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Urbanización","0","2099036","2099036","1154395","1154395"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Abastecimiento de Agua","306053","164100","470153","470144","470144"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Alumbrado Público","26184","0","26184","24930","24930"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Urbanización y Servicios Comunitarios n.c.d","0","147607","147607","147588","147588"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios para Pacientes Externos","33000","-19000","14000","14000","14000"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Salud n.c.d","30000","-20150","9850","9850","9850"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios Deportivos y de Recreación","105160","-34237","70923","70846","70846"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Servicios Culturales","272500","-272500","0","0","0"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","0","49000","49000","49000","49000"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Educación Preprimaria y Primaria","7141","1100","8241","8194","8194"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Educación n.c.d","0","9000","9000","9000","9000"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Familia e Hijos","0","25200","25200","16650","16650"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Protección Social n.c.d","462960","-336235","126725","126725","126725"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Intereses y Comisiones de la Deuda Pública","20000","-20000","0","0","0"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2016","Amortizaciones de la Deuda Pública","100000","-100000","0","0","0"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2017","NA","65000","139550","204550","202550","202550"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2017","Protección Ambiental n.c.d","33000","0","33000","32450","32450"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2017","Desarrollo Comunitario","0","419491","419491","419491","419491"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2017","Investigación y Desarrollo Relacionados con Urbanización y Servicios Comunitarios","150000","0","150000","146415","146415"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2017","Educación Media","200000","49100","249100","238800","238800"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2019","Investigación y Desarrollo Relacionados con los  Servicios Públicos Generales","213600","3600","217200","217200","217200"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2019","Asuntos económicos n.c.d","0","62697","62697","62696","62696"
"613","PUEBLO NUEVO VIÑAS","6","SANTA ROSA","2019","Investigación y Desarrollo Relacionados con la Educación","0","0","0","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","NA","0","0","0","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Administración Legislativa, Ejecutiva y Asuntos Exteriores","420175","-189680","230495","230400","230400"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Administración Fiscal, Monetaria y Servicios de Fiscalización","274200","23200","297400","297391","297391"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Servicios Generales","110400","23200","133600","133596","133596"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Servicios Públicos Generales n.c.d","98400","33400","131800","131800","131800"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Servicios de Policía y Seguridad Ciudadana","1800","-1800","0","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Orden Público y Seguridad Ciudadana  n.c.d","50400","71100","121500","121500","121500"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Asuntos Económicos, Comerciales y Laborales en General","0","7000000","7000000","3249514","3249514"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Transporte","0","106000","106000","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Ordenación de Aguas Residuales","0","5000","5000","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Reducción de la Contaminación","25200","0","25200","23800","23800"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Abastecimiento de Agua","4800","0","4800","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Alumbrado Público","85000","-70000","15000","15000","15000"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Urbanización y Servicios Comunitarios n.c.d","150800","60000","210800","210716","210716"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Servicios de Salud Pública","0","21000","21000","20700","20700"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Salud n.c.d","200000","-7400","192600","181825","181825"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Servicios Culturales","25200","-21000","4200","4183","4183"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Actividades Deportivas, Recreativas, Cultura y Religión n.c.d","150000","-150000","0","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Educación Media","0","645167","645167","345437","345437"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Educación Postmedia Básica y Diversificado no Universitaria o Superior","425000","0","425000","425000","425000"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Educación n.c.d","300000","94000","394000","393904","393904"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Sobrevivientes (pensionados)","48000","-5450","42550","33000","33000"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Intereses y Comisiones de la Deuda Pública","1294700","0","1294700","96107","96107"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2016","Amortizaciones de la Deuda Pública","2845300","-360145","2485155","734000","734000"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2017","Comunicaciones","20000","-20000","0","0","0"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2017","Asuntos económicos n.c.d","0","4000","4000","428","428"
"614","NUEVA SANTA ROSA","6","SANTA ROSA","2017","Ordenación de Desechos","0","3961","3961","3961","3961"
